"","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Z_CostContact","Z_Revenue","Response","Age","Total_Purchaase","Is_Parent","Has_Partner","Family_Size","campaign_participation","cluster"
"1780",1955,"Graduate","Single",62535,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,59,443,1,0,1,0,"4"
"1781",1977,"Postgraduate","Single",36273,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,37,78,1,0,1,0,"4"
"1782",1964,"Graduate","Together",63404,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,50,946,1,1,3,1,"2"
"1783",1981,"Undergraduate","Together",75774,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,33,837,1,1,2,0,"1"
"1784",1976,"Graduate","Together",78416,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,38,1217,1,1,2,0,"2"
"1785",1974,"Graduate","Together",75702,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,40,1958,1,1,2,1,"3"
"1786",1951,"Postgraduate","Together",59385,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,63,189,1,1,3,0,"2"
"1787",1966,"Graduate","Single",37070,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,48,448,1,0,2,1,"4"
"1788",1951,"Graduate","Married",44689,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,63,34,1,1,3,1,"2"
"1789",1958,"Graduate","Together",53977,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,56,931,1,1,2,0,"2"
"1790",1966,"Postgraduate","Single",7144,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,48,418,1,0,2,0,"4"
"1791",1964,"Graduate","Single",18701,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,50,50,1,0,2,0,"4"
"1792",1956,"Graduate","Married",90369,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,58,1611,0,1,1,1,"3"
"1793",1974,"Postgraduate","Single",63159,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,40,1883,0,0,0,1,"3"
"1794",1966,"Graduate","Together",37758,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,48,40,1,1,3,0,"1"
"1795",1963,"Postgraduate","Single",46757,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,51,1194,1,0,1,0,"4"
"1796",1969,"Postgraduate","Married",79734,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,45,976,0,1,1,1,"3"
"1797",1992,"Graduate","Together",63207,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,22,1671,0,1,1,1,"3"
"1798",1954,"Graduate","Divorced",72071,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,60,1476,1,0,1,0,"4"
"1799",1983,"Postgraduate","Together",21840,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,31,27,1,1,2,0,"1"
"1800",1982,"Undergraduate","Together",58582,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,32,840,1,1,2,1,"1"
"1801",1951,"Graduate","Single",72282,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,63,1470,0,0,0,1,"3"
"1802",1956,"Graduate","Married",50387,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,58,539,1,1,3,0,"2"
"1803",1961,"Postgraduate","Together",32583,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,53,9,1,1,3,0,"2"
"1804",1962,"Graduate","Together",62568,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,52,988,1,1,2,1,"2"
"1805",1971,"Postgraduate","Divorced",44635,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,43,68,1,0,2,0,"4"
"1806",1971,"Postgraduate","Single",33316,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,43,135,1,0,2,0,"4"
"1807",1968,"Graduate","Married",63967,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,46,917,1,1,2,0,"2"
"1808",1978,"Undergraduate","Together",52513,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,36,1337,0,1,1,0,"3"
"1809",1969,"Graduate","Married",25293,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,45,39,1,1,2,0,"1"
"1810",1965,"Postgraduate","Widow",54111,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,49,391,1,0,1,0,"4"
"1811",1986,"Graduate","Together",78394,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,28,1452,0,1,1,1,"3"
"1812",1958,"Postgraduate","Married",80739,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,56,1633,0,1,1,0,"3"
"1813",1975,"Postgraduate","Together",22669,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,39,195,1,1,2,1,"2"
"1814",1987,"Graduate","Single",29236,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,27,108,1,0,1,0,"4"
"1815",1959,"Graduate","Together",44911,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,55,216,1,1,2,0,"2"
"1816",1962,"Postgraduate","Married",54693,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,52,955,1,1,2,0,"2"
"1817",1974,"Graduate","Together",48186,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,40,226,1,1,2,0,"1"
"1818",1977,"Graduate","Married",54809,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,37,187,1,1,3,1,"1"
"1819",1978,"Graduate","Together",41580,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,36,92,1,1,3,0,"1"
"1820",1970,"Postgraduate","Married",80336,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,44,1194,0,1,1,0,"3"
"1821",1957,"Graduate","Married",47743,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,57,287,1,1,2,1,"2"
"1822",1955,"Undergraduate","Married",62972,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,59,587,1,1,2,0,"2"
"1823",1954,"Postgraduate","Divorced",57333,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,60,1720,1,0,1,1,"3"
"1824",1982,"Postgraduate","Together",32313,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,32,163,1,1,2,0,"1"
"1825",1953,"Postgraduate","Widow",84953,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,61,1096,0,0,0,1,"3"
"1826",1968,"Postgraduate","Divorced",27071,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,46,37,1,0,1,0,"4"
"1827",1957,"Postgraduate","Together",68148,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,57,1099,0,1,1,0,"3"
"1828",1965,"Postgraduate","Together",65735,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,49,410,1,1,3,0,"2"
"1829",1975,"Postgraduate","Married",86836,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,39,578,0,1,1,1,"3"
"1830",1963,"Postgraduate","Married",4023,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,51,10,1,1,3,0,"2"
"1831",1990,"Graduate","Married",30093,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,24,73,0,1,1,0,"1"
"1832",1966,"Postgraduate","Married",57705,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,48,490,1,1,2,0,"2"
"1833",1988,"Graduate","Single",25008,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,26,35,1,0,1,0,"4"
"1834",1995,"Undergraduate","Single",83257,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,19,1472,0,0,0,1,"3"
"1835",1975,"Graduate","Together",22280,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,39,14,1,1,2,0,"1"
"1836",1978,"Postgraduate","Married",72159,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,36,1441,0,1,1,0,"3"
"1837",1961,"Graduate","Together",64260,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,53,1574,0,1,1,1,"3"
"1838",1984,"Postgraduate","Single",82733,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,30,1361,0,0,0,1,"3"
"1839",1971,"Postgraduate","Divorced",74290,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,43,1229,1,0,1,1,"3"
"1840",1951,"Postgraduate","Single",58217,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,63,108,1,0,3,0,"2"
"1841",1976,"Postgraduate","Together",21024,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,38,86,0,1,1,0,"4"
"1842",1972,"Postgraduate","Married",70116,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,42,1594,0,1,1,0,"3"
"1843",1985,"Graduate","Together",54006,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,29,605,1,1,2,0,"1"
"1844",1966,"Postgraduate","Married",69063,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,48,936,1,1,2,0,"2"
"1845",1975,"Undergraduate","Divorced",11448,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,39,16,0,0,0,0,"4"
"1846",1979,"Graduate","Single",61825,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,35,454,1,0,1,0,"4"
"1847",1971,"Graduate","Married",70886,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,43,1048,1,1,2,0,"2"
"1848",1982,"Graduate","Married",69109,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,32,1584,0,1,1,1,"3"
"1849",1973,"Graduate","Widow",60208,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,41,656,1,0,2,1,"4"
"1850",1968,"Postgraduate","Together",32889,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,46,57,1,1,3,0,"2"
"1851",1984,"Graduate","Single",34738,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,30,20,1,0,1,0,"4"
"1852",1971,"Postgraduate","Together",30538,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,43,370,1,1,2,0,"2"
"1853",1977,"Undergraduate","Together",82326,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,37,2338,0,1,1,1,"3"
"1854",1967,"Postgraduate","Divorced",26642,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,47,44,1,0,1,0,"4"
"1855",1964,"Graduate","Divorced",69932,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,50,1154,1,0,1,0,"4"
"1856",1972,"Graduate","Single",44503,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,42,48,1,0,2,0,"4"
"1857",1948,"Postgraduate","Single",60200,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,66,691,1,0,1,0,"4"
"1858",1952,"Graduate","Divorced",49638,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,62,44,1,0,1,0,"4"
"1859",1987,"Undergraduate","Single",23830,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,27,51,0,0,0,0,"4"
"1860",1959,"Postgraduate","Widow",33051,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,55,929,0,0,0,1,"3"
"1861",1958,"Graduate","Married",72905,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,56,1680,0,1,1,1,"3"
"1862",1951,"Postgraduate","Together",69702,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,63,1058,1,1,2,0,"2"
"1863",1975,"Graduate","Divorced",70300,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,39,1642,1,0,1,0,"4"
"1864",1984,"Postgraduate","Married",70643,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,30,1971,0,1,1,1,"3"
"1865",1969,"Postgraduate","Married",30396,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,45,35,1,1,2,1,"2"
"1866",1968,"Postgraduate","Divorced",50616,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,46,150,1,0,1,0,"4"
"1867",1969,"Postgraduate","Single",62772,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,45,954,1,0,1,1,"4"
"1868",1985,"Postgraduate","Single",30298,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,29,29,0,0,0,0,"4"
"1869",1984,"Graduate","Single",52413,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,30,506,1,0,1,0,"4"
"1870",1957,"Postgraduate","Married",44155,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,57,46,1,1,3,0,"2"
"1871",1971,"Postgraduate","Divorced",86979,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,43,1785,0,0,0,1,"3"
"1872",1975,"Graduate","Together",76532,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,39,958,1,1,3,0,"2"
"1873",1982,"Graduate","Married",42081,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,32,388,1,1,2,1,"1"
"1874",1988,"Postgraduate","Married",67546,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,26,2164,0,1,1,0,"3"
"1875",1989,"Postgraduate","Together",88420,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,25,2164,0,1,1,1,"3"
"1876",1985,"Graduate","Married",31158,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,29,72,1,1,2,0,"1"
"1877",1968,"Graduate","Divorced",61671,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,46,732,1,0,1,1,"4"
"1878",1974,"Graduate","Single",69719,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,40,815,0,0,0,0,"3"
"1879",1949,"Graduate","Divorced",49160,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,65,246,1,0,1,0,"4"
"1880",1978,"Undergraduate","Together",24882,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,36,80,1,1,2,1,"1"
"1881",1954,"Postgraduate","Single",90933,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,60,1748,0,0,0,1,"3"
"1882",1945,"Postgraduate","Single",113734,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,69,539,0,0,0,0,"3"
"1883",1950,"Postgraduate","Together",59292,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,64,521,1,1,2,0,"2"
"1884",1964,"Postgraduate","Married",45759,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,50,68,1,1,3,0,"2"
"1885",1983,"Graduate","Single",22148,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,31,53,0,0,0,0,"4"
"1886",1987,"Postgraduate","Married",73395,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,27,404,0,1,1,0,"3"
"1887",1971,"Graduate","Divorced",29819,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,43,40,1,0,1,0,"4"
"1888",1968,"Graduate","Married",45688,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,46,306,1,1,2,1,"2"
"1889",1954,"Graduate","Married",62820,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,60,1037,0,1,1,0,"3"
"1890",1971,"Postgraduate","Married",60491,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,43,1047,1,1,2,0,"2"
"1891",1986,"Graduate","Together",33235,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,28,71,1,1,2,0,"1"
"1892",1959,"Graduate","Married",35701,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,55,49,0,1,1,0,"4"
"1893",1980,"Postgraduate","Married",31535,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,34,51,1,1,2,1,"2"
"1894",1960,"Undergraduate","Together",92556,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,54,1286,0,1,1,0,"3"
"1895",1970,"Graduate","Single",67384,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,44,1543,1,0,1,1,"3"
"1896",1971,"Postgraduate","Together",80573,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,43,1656,0,1,1,0,"3"
"1897",1967,"Graduate","Married",77870,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,47,1865,1,1,2,1,"3"
"1898",1963,"Postgraduate","Widow",52278,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,51,1198,1,0,1,0,"4"
"1899",1968,"Graduate","Single",57107,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,46,416,1,0,1,1,"4"
"1900",1990,"Graduate","Married",18929,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,24,89,0,1,1,0,"1"
"1901",1981,"Postgraduate","Single",36038,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,33,49,1,0,1,0,"4"
"1902",1976,"Graduate","Single",20180,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,38,157,0,0,0,0,"4"
"1903",1965,"Postgraduate","Together",34230,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,49,21,1,1,3,0,"2"
"1904",1977,"Undergraduate","Single",31878,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,37,75,1,0,1,0,"4"
"1905",1972,"Undergraduate","Married",70932,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,42,1094,1,1,2,0,"1"
"1906",1956,"Graduate","Single",91249,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,58,1784,0,0,0,1,"3"
"1907",1943,"Postgraduate","Single",77598,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,70,1801,0,0,0,1,"3"
"1908",1959,"Graduate","Single",80982,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,55,1213,1,0,2,0,"4"
"1909",1977,"Postgraduate","Married",22701,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,37,28,1,1,2,0,"1"
"1910",1969,"Postgraduate","Married",55212,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,45,1182,1,1,2,1,"2"
"1911",1970,"Graduate","Married",70617,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,44,1326,0,1,1,0,"3"
"1912",1957,"Graduate","Single",64849,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,57,1420,0,0,0,1,"3"
"1913",1965,"Postgraduate","Married",62694,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,49,840,1,1,3,0,"2"
"1914",1974,"Postgraduate","Married",61917,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,40,93,1,1,3,0,"2"
"1915",1947,"Postgraduate","Married",67472,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,67,431,1,1,2,0,"2"
"1916",1982,"Postgraduate","Married",21059,1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,32,47,1,1,2,0,"1"
"1917",1968,"Postgraduate","Married",29543,2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,46,67,1,1,3,0,"2"
"1918",1951,"Graduate","Married",75903,0,1,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,63,939,1,1,2,0,"2"
"1919",1975,"Undergraduate","Together",34984,1,1,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,39,43,1,1,3,0,"1"
"1920",1956,"Postgraduate","Single",54998,0,1,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,58,485,1,0,1,1,"4"
"1921",1949,"Postgraduate","Widow",54356,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,65,775,1,0,1,1,"4"
"1922",1959,"Postgraduate","Married",34242,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,55,15,1,1,2,0,"2"
"1923",1973,"Graduate","Married",25410,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,41,51,1,1,2,0,"1"
"1924",1984,"Postgraduate","Married",73356,0,0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,30,1526,0,1,1,1,"3"
"1925",1950,"Graduate","Together",28320,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,64,45,1,1,2,0,"2"
"1926",1977,"Graduate","Single",23763,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,44,1,0,1,0,"4"
"1927",1984,"Graduate","Married",72570,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,30,1230,0,1,1,0,"3"
"1928",1976,"Postgraduate","Married",34529,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,38,168,1,1,2,0,"2"
"1929",1951,"Graduate","Widow",70792,0,0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,63,1283,0,0,0,0,"3"
"1930",1982,"Graduate","Married",63211,0,0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,32,1199,0,1,1,1,"3"
"1931",1974,"Postgraduate","Married",83891,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,40,901,1,1,2,0,"2"
"1932",1968,"Graduate","Single",36065,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,46,76,1,0,2,0,"4"
